Network,Station,Instrument_code,HVSR@f=0.100Hz,HVSR@f=0.121Hz,HVSR@f=0.145Hz,HVSR@f=0.175Hz,HVSR@f=0.210Hz,HVSR@f=0.253Hz,HVSR@f=0.305Hz,HVSR@f=0.367Hz,HVSR@f=0.442Hz,HVSR@f=0.532Hz,HVSR@f=0.640Hz,HVSR@f=0.771Hz,HVSR@f=0.928Hz,HVSR@f=1.117Hz,HVSR@f=1.344Hz,HVSR@f=1.618Hz,HVSR@f=1.948Hz,HVSR@f=2.345Hz,HVSR@f=2.823Hz,HVSR@f=3.398Hz,HVSR@f=4.090Hz,HVSR@f=4.923Hz,HVSR@f=5.926Hz,HVSR@f=7.134Hz,HVSR@f=8.588Hz,HVSR@f=10.337Hz,HVSR@f=12.444Hz,HVSR@f=14.979Hz,HVSR@f=18.031Hz,HVSR@f=21.705Hz,HVSR@f=26.127Hz,HVSR@f=31.451Hz,HVSR@f=37.859Hz,HVSR@f=45.572Hz
CI,FDR,HH,0.6166003471165219,0.6187119155293339,0.7151855910289957,0.6783597593328472,0.6961694324678611,0.6840222913776829,0.8480806918214852,0.9402565788031324,1.332696548440816,1.813150906375865,2.285176879011342,1.630943264121886,1.372538701321267,0.8383044051049121,0.7566009464502892,0.8805637897576574,0.7048952343594993,0.6174768233392413,0.5936494047088473,0.4616901765423612,0.4799297198927859,0.5568350522307549,0.5690223438008133,0.6307035563420479,0.5886297164646549,0.5295142131407283,0.5672030812300212,0.5750131846642508,0.5671699839751398,0.5980411477709514,0.5839487365691961,0.5462467604592818,0.5082046730493106,0.9118300256153832
CI,FHO,HH,0.967852674114686,1.029997521390313,0.91996959838672,0.8379960669659444,0.7844906232034184,0.8285873134141355,0.8230196216868099,0.7862291844174556,0.8273446541432345,0.8637712094984124,0.8949992185535056,0.9835863062131132,1.252527307524979,1.506181943094841,1.875377447893933,1.678605747381237,1.359103610330896,1.576907680812178,1.385333207346419,1.699075099379477,1.446819848250993,1.57246650538131,1.020131692784586,0.9413216239070404,0.8623472411890314,0.8195060001786649,0.7379415274494198,0.6351698984888107,0.4954789559775932,0.6053325384406161,0.888952725381141,1.100286821280091,1.071866976124124,1.462799787157018
CI,FMO,HH,1.227227085258116,1.295200216488422,0.9640087816732216,0.9762185405300384,1.007323720431914,1.017393938527063,1.000984610756861,1.151609716237916,1.008755605119856,1.037850232240508,1.030978106509851,1.010051671952786,1.052125173698835,1.107302667199593,0.983264880379758,0.721677602701377,0.6655620748769159,0.6567192691102569,0.6420938905775203,0.6599614833981148,0.8071008787134625,0.9749573841212382,0.9906279206449584,1.021421695704541,1.120789536126853,1.05101863575465,0.8874058665601378,0.8694764206432837,0.778226629646358,0.8458326339433022,0.8131466279109426,0.8607500725803513,0.7676254394347516,0.9762790030453824
CI,FON,HN,0.9535408185689656,0.909919619734742,0.8932977861805544,0.942369732188626,0.8897365599508846,0.9073185308778052,0.8853416913777682,0.9372012991300526,0.8970166777913703,0.8895360549590167,0.9134173689082388,0.929274515216222,0.9334400416239672,1.000392915127225,0.9955518132267088,0.986627013295164,0.9249918332747102,1.033546651358608,0.906109633335977,0.8224064820617767,0.8656480014049306,0.9080144821458074,0.7854577231849873,0.7641202518185343,0.91212606340389,0.7423318569482613,0.4931098313236996,0.5209829825758172,0.4248061358058423,0.4108263522759292,0.5004803697926546,0.4661525410490505,0.553223991175342,0.7677721270185848
CI,FOX2,HH,0.4252031977638155,0.1907836332947335,0.1663882511030006,0.2293341567784345,0.3085680414753481,0.3966849827493054,0.5191952604919398,0.8632970012827819,0.968279450278214,0.9362250375536024,0.8995579787449548,0.9668181381542024,0.9082696695710446,1.352765208768033,1.170470982397755,0.8846747311285408,0.915339232623454,0.8806218797771356,0.753096820639077,0.502029483716805,0.5832489968751607,0.6721554355162142,0.5467673335395647,0.4688423197751477,0.4032425658411591,0.3739089178852628,0.3776446223471121,0.4368560089444787,0.6301659570482239,1.035934001483292,1.475657132370315,1.43121013858481,1.17551734315508,0.9716198626667916
CI,FRK,HH,1.161374194360319,1.034116423956188,1.054719876644686,1.13772917336688,0.8845649576413188,0.8838639559141339,0.8871496407530718,0.8783655806827151,0.8773037247209656,0.8987821934320188,0.8938981798433867,1.117704657221212,1.364216801386895,1.531685312631918,1.576417023070867,1.731400178820855,1.727584900589344,1.747661248650004,1.677886580162403,1.510598831903123,1.402903474617142,1.086188842237631,0.800191617051417,0.7363143893249979,0.6147218423003304,0.548555354715467,0.4569336578077528,0.4600052721579709,0.4442615260053676,0.4179526874577813,0.3915351535123905,0.4054646463738462,0.4291225147681507,0.880561085460122
CI,FSR,HH,0.7847114764417554,0.7650207576909505,0.8273412268808051,0.8641255316623202,0.8336901879745271,0.7655730201074582,0.8396085972920928,0.7697740004306854,0.7204658872818576,0.7921936576468424,0.7869913498565294,0.8362481340565716,0.8732221924212497,0.8848756251784954,0.9939849333897178,1.583372773806063,1.657408570717318,1.192661200966929,2.403174507368934,4.047112576370969,4.885135261668952,5.380386600836411,2.957682945978683,2.656552913508672,1.175974043510303,1.375966430538477,1.316179209193623,0.7402803201690458,0.7808285783888289,0.8161999119393972,0.9768236875681766,1.001809342055661,0.5340434256144937,0.8884785540014327
CI,FUL,HN,0.9857423333941208,1.699683999244569,1.863637030900265,1.380097229043689,1.392182881865789,1.180073940214036,1.349026292340599,1.198655404361004,1.181666361150532,2.24159031480633,2.099702963626982,1.400757990362557,1.106350486285081,1.15427219924188,1.055877928098745,1.17230807376692,1.256956103925563,1.294148749560792,1.305298556364739,0.9848064765068872,0.785633151532511,0.512311438103815,0.4111480464080345,0.3667372452984636,0.3551484838237546,0.5085198873072051,0.3826058898185131,0.405471298231955,0.3831017835289849,0.4610019074314309,0.339869387827513,0.471326522097329,0.4871687374463526,0.750523056535789
CI,FUR,HH,0.9527448450083346,1.110422093403387,1.14413597035124,1.429864668629435,1.404838839298841,1.245234898151877,1.233087827767503,1.344488202694859,1.167299649790597,1.179576122912698,1.154408179126717,1.286093383511308,1.268572840453881,1.309653692664069,1.17590974032577,1.106596259263473,0.93808299272745,0.8756089004379359,0.9198252120283212,0.8726572798505577,0.9216767818067692,1.191869267708285,1.145314806651325,1.207904738868768,1.341040533123019,0.8851254483862533,1.267416528591953,0.7531818977283179,0.6914398331160012,0.6413323577496015,0.5576422476012555,0.4841159764281837,0.6628949687547758,0.8716110663622806
CI,GATR,HH,1.674661540243176,1.536885344748503,1.509595549489263,1.767100528618893,1.709729906318685,1.605511144382451,1.541616129814608,1.397054550860655,1.543546260011755,1.494567096505346,1.604215126739828,1.888348770058675,2.273193170315955,2.23721346873875,3.197390622689417,3.181709326838546,2.918124974733503,2.62410356716068,2.313747772425111,2.116435788159163,1.651150545478414,1.22549551045927,1.17881328814376,1.060291134510618,0.8823634145828575,0.47708482579798,0.5131066828482586,0.5807327084581977,0.7257330496834605,0.9841718695129512,1.165688713213587,0.6219098397075589,0.8171527502356423,0.5640379651294122
CI,GCC,HN,0.9360049022880202,0.9723523879407332,1.048300379017724,0.9435964075750358,0.9633572113140124,0.9465977894237344,0.953672431274773,0.9130740448239818,0.935148444449164,0.9265917607796406,0.9241985798855192,0.911286824279787,0.9185962200882972,0.9048092031225832,0.9234132458105117,0.9041852827790922,0.9069053760722696,0.9261206935832442,0.9260845481757558,0.9238014512724742,0.931354233165392,0.9267959020563654,0.9258621594978994,0.9277003208106134,0.9273451829025676,0.9799065848703232,1.019410536689961,1.044383188203139,1.040572023905973,0.9755328252915948,0.999438726475658,0.9670416532371522,0.9784752442754516,0.9343765209395553
CI,GFS,HH,1.9383868205494,1.447734751871402,1.063643175989326,1.291979583879977,1.19362198512476,1.040434033895264,1.298669691588714,1.289891848572901,1.189475536913749,1.041410772092108,0.8180101023450245,0.8588743184281327,0.9772447639031412,0.9910050229820706,1.058169867793378,1.199257442106473,1.043472465610186,1.116546323675828,1.231441075212626,1.426442767724345,1.757246789656779,1.651259053314975,1.327011835829607,0.8440794725891875,0.6982998237671013,0.7361703527883307,0.7470631540870707,0.8232703441849104,0.9470444154715824,0.8291118665285612,0.6516758631724598,0.8671049816058828,0.7070689884536294,0.9089865332180788
CI,GLA,HH,1.172714969728721,0.7655972660247374,1.005702418754089,1.050000383063993,0.8486735633921605,0.9651212393455044,0.8263050062527892,0.7132141261667004,0.7044934691490643,0.8412115256305848,0.9075092865987708,1.293534899355214,2.252805640639173,2.027409512411442,1.976181046241842,2.206163752271391,1.6940688845993,1.031732802351875,1.141837506350849,0.9629808477590832,1.185873599981793,1.120002124674561,1.036837882361932,1.141363496445512,1.240799968494049,0.9593580513519538,0.8599349309716778,0.6680064500915754,0.8405901215705601,0.9194032451035368,0.7834886750003174,1.208720332415038,0.6823456251738396,0.9272315575431018
CI,GMA,HH,1.008342192065938,0.92734137525769,0.7846529580649048,0.8126502255289576,0.8060122915390031,0.8740495007701311,0.7967532104310092,0.7200085761089666,0.7165821919671878,0.7422024062151911,0.7638995739172039,0.7637635975982179,0.9331406323900652,1.05520173939332,1.180165896352139,1.448426514921376,2.813905316831568,3.236118067132522,1.688874579281366,0.8800263007008288,0.9152287509452528,1.058880900964225,1.123965540052669,0.8639503626517433,0.8211843456768692,0.7864687838953532,0.7480441664917284,0.7987601427939609,0.8205953489608525,0.8678790085572253,1.013470743864696,1.0700889490023,0.9925124143012936,0.9316660040669832
CI,GOU,HH,0.958021217928616,0.9086542206089998,0.9023579310344966,0.9715743429171284,0.9208836445754456,0.8956237981550179,0.9612753651641432,1.046232374333021,1.097627203714637,1.063424054499363,0.9822651153585132,0.9019137782849812,0.8248114424719856,1.036624465059647,1.306015240211944,1.209002136115955,1.105322970984534,1.238104156690357,1.278401014144136,1.593595811478687,1.20280924950168,1.057119901894814,0.8956082264034757,0.8848219549093319,0.9575924876761563,0.9383637157323016,0.8703568213558105,0.9680676779505596,1.100479761875218,0.8819561399605541,0.917616644161405,1.091356531662204,1.042406840236742,0.9742906805370788
CI,GRA,HH,0.8918672265409433,0.9590676979481736,0.9980713302558428,1.2536860351931,1.234828468265232,1.04060416296315,0.8658222149357414,0.8636227518640697,0.9153364479485424,0.799168532630894,1.001894562588894,1.197143230405982,1.124980345897816,1.191136244890062,1.182176465157563,1.075826566917705,0.9592410932060736,1.116428663734872,1.216436873204712,1.112840407108059,0.9717159974141628,1.161198824174189,1.413226856308775,1.250790989368129,1.263089162649733,1.34804944916386,1.212769726664458,0.8828057819442872,0.6785821710392735,0.61227206791526,0.5166676672768731,0.477399253413321,0.6361866418154929,0.6640214778514691
CI,GSA,HN,1.016236402147963,1.029371949719065,1.051091753350386,1.024700808655586,1.010134177163308,0.9816774860880464,0.969979517559104,1.024151796988906,0.9957936567857898,1.098448617114107,0.9895090183335478,1.007373730297596,0.9602550308622068,0.9972245417123068,0.9655772187407766,0.928922245792192,1.034081609392786,1.123255477053112,1.340688125415189,1.082862526811104,0.9855407198258048,1.009475458381516,0.6185285153832759,0.6609690247327474,0.6799458020223841,0.6196685635479867,0.6140741546518262,0.5725889888998702,0.4532849919440745,0.6437132915824254,0.6327702983350431,0.661768431744919,0.7147243102233802,0.8574959676532183
CI,HDH,HH,1.219923954649812,1.300301482610818,1.37764348643466,1.319319459331632,1.151642753021284,0.9405297691119952,0.941759715002418,0.8953436913706782,1.1164423031758,1.090162399216939,1.002431707080063,1.139756396502114,1.261053659595193,1.382622625552784,1.611199486889763,1.405636459642959,1.121922248195638,2.052393647272801,1.614976208786846,1.578359424961046,1.074209539641234,1.178537641889309,1.037709315302742,1.040205849676126,0.9867896222427366,0.9460955345260116,1.013996076644025,0.7678833351855394,0.6303726802457736,0.8566999004204339,1.554341083560998,1.716845328132791,1.817697163241244,0.9413998271507208
CI,HEC,HH,0.9894717221436988,0.9068935407274612,0.926852231497735,1.051424750695741,0.90877693406067,1.027726855213495,1.009257601772384,1.012342383463427,1.06379093137216,1.135877963761146,1.238322441727193,1.14152683175608,1.379206270417565,1.355519458176068,1.370260294647525,1.544453046476929,1.613382943238709,1.485345871232594,1.613689684589404,1.482813045172464,1.594823595214362,1.536759051927441,1.48042587554507,1.167902876972294,0.990133914414724,0.9529148943537518,0.641802564950752,0.7508148359724217,0.6314397588620184,0.7200790412441798,0.8615670288633965,0.9326282997653094,1.357248998631507,1.138049719079039
CI,HHL,HH,1.368664059565129,1.21079970553273,1.231689527681356,1.134812527096505,1.362342404898176,1.274147011650848,1.429809883225063,1.471810432164637,1.627890420410986,1.546282825662053,1.96726040595819,2.270079172256445,2.134736263435074,2.001524617833665,2.180323528772308,2.772178429425528,5.260246481169415,6.718445989607934,5.886380910359268,4.470901982584252,3.37454465959166,2.075008923438554,1.628742296150649,1.466851465019754,1.268150241523313,1.196093394505332,0.9030774686594548,1.006380289145707,0.9451418474656142,0.9734398058694136,0.8978253226868431,0.7994694475079192,0.7889852371084236,0.7716509984956448
CI,HIW,HH,0.8135017458340227,0.8821391751153562,0.8080142477820661,0.9132585605736644,0.8667019901827178,0.9538811901242636,0.9365613457521292,0.9575157017646734,1.035882859608103,1.322159897471848,1.567143722547854,2.0416510198216,2.643027985244065,2.042680448226889,1.228874487080394,1.050264350134348,1.161127062578404,1.10699654214247,0.980348455946394,0.9373630806613252,0.8802928187201993,0.807262686541948,0.7141431523293111,0.742295645508956,0.7019841298859045,0.7195832552584599,0.6666431948342162,0.7266645998686855,0.8541124960963487,1.201676769860988,1.372411652840567,0.8640379529472391,0.7026129779201737,0.925670824939436
CI,HLL,HH,1.262041045462354,1.24437967926691,1.469909400935881,1.748545625975684,1.901513436898878,2.130834090291708,3.099985711893475,2.409169806331629,1.863411978821411,1.231576476638394,0.8805363777244223,1.155328989296237,1.208399435026079,1.307167872612807,0.9806842075816736,1.078332938800421,1.091970730347866,1.042463542874028,1.014325258233052,1.306804472718163,1.155441428351892,1.106989083778177,0.7894369684767154,0.6998936424556997,0.4872505077395423,0.4095740852759978,0.5697239159816313,0.3677776699207226,0.4477133498074401,0.5050908762169942,0.7252775265457158,0.8321379304617248,0.8636120197938058,1.061696993773712
CI,HLN,HN,0.3594404400667426,0.3692159425583559,0.435745335560524,0.4458091172124205,0.4534092696143873,0.4692318367696284,0.4644731292210553,0.4925999838688339,0.530442089573936,0.5496259118068151,0.5813883899200942,0.6429818142834717,0.6510613406339526,0.6959754470570668,0.7576144532799993,0.7920923677571381,0.8861721504429689,0.8004669127140543,1.125749695320067,0.9829321230586489,0.9256365622029143,0.7762124799337368,0.8036404623387359,0.7945416760079954,0.7147018837658344,0.6263993199529194,0.7970847769892723,0.6253347935246792,0.5763236251835169,0.5412617316164765,0.3750526417383266,0.6380144286730709,0.6693675446012587,0.8961973998065227
CI,HMT2,HH,0.799836554418003,0.7065862858150432,0.6557655255441972,0.6577021200926398,0.6454698922286946,0.7620210007704904,0.8244633284333507,0.8456402462539483,0.9182867889902356,1.029703454882043,1.124574492202851,1.039837827100888,0.9649490947435516,1.056166366818965,1.139599372000033,1.219446719982578,1.337901154712492,1.454927423885413,1.536195033680412,1.641132519294007,1.926096330751226,2.118704029120846,2.565851068566199,2.865716228762083,3.16065797882161,2.218188406445405,1.936108348128994,1.381759956941011,1.158454576931077,1.220837848320567,1.21250027120244,1.172794886348798,1.158306291219376,0.9495140618422866
CI,HOL,HH,0.8779631727929988,0.9370229940551832,0.949575236368294,0.9702526517017774,0.9004374687576159,0.9518269433387456,0.9335064264549108,1.044676977166346,0.9836437470827676,1.014249517588874,1.010006420043122,1.225840351242924,1.227894139017824,1.196535837338127,1.231310832290267,1.481210428621615,1.936527194918745,2.006368537903625,2.338692924765019,1.896350537899406,1.190460992225973,1.050658512863418,1.417939483625881,1.254550109868627,1.245855816337536,1.012659939322829,0.8423325062602158,0.8437855883219326,0.8298899554142015,0.7942743346547838,0.930428130952481,0.7789172171272898,0.9868998680401068,0.9080066834550916
CI,HRV,HH,1.15063857562346,1.068133557113984,0.9886715697793352,1.092240440184324,1.241177420432899,1.36922139255812,1.348974361897065,1.300944659313034,1.392209631414254,1.601195781434372,1.070425917649174,1.190179413617603,1.141668127268343,1.13924717483854,1.096463725442978,1.033619819177236,1.321991507234721,1.193590823247401,1.47014099853583,1.475107547615327,2.093042737097259,2.322294283402922,1.975666182490517,1.530442218734831,1.13332630676723,1.144996669496669,0.8415461583009707,1.047317336139801,1.035739901025181,0.8035265222972287,1.040283772143938,0.5050256533012062,0.4589716581546314,0.7341069037039631
CI,HYS,HH,0.8974732089172397,0.822293618765896,0.7274554975348733,0.9078346842290352,0.787446016351963,0.9080122215822952,0.8959990683676518,0.8600469668890746,0.822745982261918,0.8591793857412721,0.8634186816043088,0.9172830922494728,0.9703927753711126,0.9367238973381444,1.311299502515245,0.9084490743066675,1.37304386468694,1.170477796491867,1.340660244706391,1.254831941707316,1.222381586913828,1.247602518553157,1.09237703395809,1.083761025984164,0.9665383242703096,0.6763953327275726,0.4349328477387456,0.3825378901968263,0.3780922672936465,0.4224682163917011,0.5665772411509938,0.7019945438499046,0.7915446972807729,0.9213206882953308
CI,IDO,HH,1.179334359314929,1.222524917934309,1.23740518127948,1.223641223716697,1.047140116989623,1.229966750883846,1.259937551365936,1.237001577261689,1.281468202294554,1.408866940820857,1.560673575559662,1.602719725976239,1.549363762199819,1.306983720991339,1.143775225736383,1.315014345404048,1.336653091627076,1.422491214233115,1.440312363919363,1.628661764919497,1.421155599062192,1.680069411627003,1.664745332336938,1.76122734782616,1.221861121064062,1.198501197059087,1.191644274199169,0.9954404660179684,0.9849422409627244,1.015390371162508,0.838703548047652,0.8917653340419264,0.7433261885432376,0.901544758556386
CI,IDQ,HN,1.138577254607168,1.072022138783332,1.104001197576111,0.956584531485246,0.9812820806164244,1.008635823824857,0.9414906067782398,1.085662300862572,1.003119836904219,1.108435452160895,1.017376016197844,1.078946421880393,1.364025242623976,1.239503839409615,1.145413054278682,1.075728388747408,1.553298812346993,1.157141188720665,1.334952403617782,1.103430074147784,1.508654166356352,1.566513729992935,1.723896741924274,1.877051861530183,1.507939770312843,1.70225099441268,1.786252441057051,1.838535998854264,1.423094871123566,3.046578828306148,3.753728465887835,3.816707530448227,3.339964816813046,1.01515217485199
CI,IDY,HH,0.7713874899006788,0.8370954193059995,0.7981627062139877,0.8955860440037807,0.8904664922484252,0.8591845388242161,0.776683687853907,0.7075004629979819,0.8199437737453789,0.7950830680365077,0.8908278446093764,1.254133061711132,0.9986606274248112,1.20264728616968,1.072235944857619,1.096761887364949,1.362391087664954,1.391748059545347,1.545043610009509,2.034467925442136,2.250880178025045,2.633640760219664,3.17969984225637,3.026169888784148,2.227083475043113,1.341255615969967,1.228094594075046,1.590322941884273,1.549724165106996,1.608299595653726,1.943177893125871,1.764477321834001,1.692867234470288,1.057832641039584
CI,IKP,HH,0.9606899732825124,0.7690821104774905,0.821287503067064,0.7656344496090169,0.8018821935534954,0.8483526714935183,0.7363963019130617,0.6717825421427698,0.7281413960396359,0.7455927708352347,0.788567322965849,0.822779266269055,0.9052932187812396,1.049599740367291,1.072970294990452,0.9392959769313436,0.7778152292741759,0.7090598017994681,0.8965073143322776,0.9507823575119896,0.902362494411826,0.8394332431530539,0.8674455042629337,1.035687682273398,1.065525604178247,0.9502744206129686,0.9629491720597518,0.873406300842596,0.804169452986179,0.6754797661842853,0.6824271818998814,0.7653644154408867,0.6788566749328867,0.911101976259018
CI,IMP,HH,4.024722540693945,3.122829395788367,3.914781494055529,2.78596156986726,2.339047114946158,1.642181539477587,1.768270611107146,1.755274961421651,1.52712929836656,1.854059798455424,1.867802801768124,1.783936222165249,1.833049934984597,1.342983681044583,0.9204755785829312,0.8970723333509523,0.990329135582586,1.023200879540609,1.116933479276185,1.13295509018966,1.190566137102533,1.205326321421332,1.032372628517896,1.014836206514657,1.147349619895967,1.373104422370804,1.595758553658877,1.711931663060774,1.04053305065654,0.8743041977891622,0.9895264687618004,1.620643424376841,2.066827906695811,1.332852606358928
CI,IPT,HH,0.9083588483536152,0.9150124682557724,0.954971196740956,0.9952726210763514,0.8952198326928908,0.9397068876820596,0.8144325056563709,0.825809351279252,0.9800743831463145,1.169036490475205,1.512209923490289,2.085045637859809,2.48118738344502,2.392143731680369,2.108596246164657,2.225288800713626,2.310739917373656,2.94644847831111,2.317647784921948,1.353090754809567,1.085662117166641,0.8394209506600194,0.9513642198619662,1.008208767453021,1.106923911916153,1.049560306131425,0.9590878549115132,1.046749973878239,1.319633105909059,1.176828000450479,1.026638015354013,1.357002125221052,1.057991454292738,1.081037127610041
CI,IRM,HH,0.9890738364864334,0.9440778137795184,1.016441848025313,1.028741229223192,0.841224348351532,0.9417079649223328,0.904648364485609,0.8005509474005863,0.7131525426636214,0.753466572243275,0.6395488374772704,0.6921486456779716,0.7924214431629484,0.9614088124970986,0.9950948250169788,0.9702988436706482,1.220270582964326,1.299953521368899,1.323090823795942,1.953492110432693,1.309439903150043,1.080054585634997,1.035820099361666,1.331826289368367,1.510377186902528,1.620140589937957,1.163601665379788,1.223362100344574,0.9178198433810034,0.6921725167522422,0.8038586114268357,1.580649033175259,0.8537105360225745,0.9436586229876608
CI,ISA,HH,0.818629248198972,0.7889216923705178,0.8180725549621339,0.8152856429421975,0.8520833260419227,0.890216614213164,0.9308383992647018,0.8830918721804681,0.955367316702125,0.8272144161154755,0.7656716850753728,0.852643760203293,0.8169936002237885,0.7595150209852468,0.8075936892709042,0.7784137089307257,0.8601288809445466,0.9094483498490228,0.6678236730680118,0.6634810438163823,0.8305733592150749,1.537117328258298,1.297764922043909,0.897292628340322,0.9520679823488494,0.8599252065864018,1.178547281262129,1.446829987985415,1.097629095304254,0.8899422455074594,0.9499219266885292,1.168920212218051,0.9560673222191614,0.9302928299647736
CI,JEM,HH,0.9209930456184005,0.8062273459676969,0.6964005692074282,0.732601601768171,0.7936912529721608,0.7282630632962561,0.724338269797703,0.6938079779168919,0.8787956655070404,0.8135994334279449,0.7761722196153491,0.8987579684704968,0.9857078048858532,1.064892292422169,1.070943230785772,1.063754009273552,1.199118333733702,1.051557263409685,1.142156022316263,1.424267589416354,1.617636278608412,1.660817079935461,1.188029359131557,1.11862819707027,1.064626751520616,1.034979619951858,0.9547814661940044,1.016729205931299,1.071075976224683,0.920798087863214,0.9957823096527132,1.153903172074049,1.174682908771723,0.9365120508424132
CI,JNH2,HH,0.8502738356623557,0.8045084959379487,0.8104320313003123,0.9943033114530464,0.8617908579819552,0.8576633065412881,0.865232075126044,1.053762686870293,1.214710367687226,1.315192697026214,1.324650090832809,1.196191002506702,1.17967864100048,1.606798899248675,1.619739150277529,1.726850516324548,1.993575619138336,1.854810841551156,1.761218681032592,1.49440328441192,1.458616888624857,0.9471414765824194,0.9937823893228034,0.912593374722774,0.9291722264471884,0.7716238910916313,0.6757879720189502,0.7244849028257012,0.770039984384919,0.7639235128950412,0.9704285570537872,0.7331585115992293,0.6389605848481751,0.932005948141461
CI,JRC2,HH,1.017452510754811,0.926572949079862,0.944106405473424,1.079417503268829,1.002693449531073,0.9865233327630144,0.8940638495948056,0.9652713130923042,1.087563909201209,1.291796020839875,1.175476222910105,1.32234362351193,1.306071180189706,1.582358686320219,1.878145915628041,2.293449823517888,2.167151671481159,2.0653447512187,1.797805236538011,1.883641461344053,1.847877222275636,1.53688862001254,1.982479946154891,1.742276167762407,2.098320871562979,1.802433715383809,2.042961525446957,2.286269619618228,1.697498557958854,1.345218558510129,1.382870280054638,1.858120122460678,2.011200492615516,1.172824361358626
CI,KML,HH,1.714307750807071,1.910613588239232,2.077844265140432,1.522932118857257,1.554016072400626,1.272354740912055,1.131070772489271,1.274180052502674,1.688437899776204,1.752362490276391,1.45263335843037,1.25879085919444,0.9309768863930528,0.8327219656018219,0.875781827055859,1.143077443639011,1.400034400168727,1.598675147092003,1.54830525374401,1.929809667177216,1.715094649934921,1.631858898900691,1.743442214607367,1.80681175967826,1.569852944806024,1.047284913760739,1.428314438797951,1.912913097538917,1.349034439485886,0.9535194873920164,0.749918969758249,0.7606531740001213,1.179955490483071,0.8942748357014755
CI,KRV1,HH,0.8555654339199289,0.8626048888352144,0.8331253036872531,0.8301819047674838,0.7920890660926833,0.7274289711242904,0.728788463618117,0.8018507548935592,0.7738106217386491,0.6913480123052737,0.7564097742430277,0.8847093351063734,0.9637885907794916,0.8795106909718606,0.7243134964388649,1.027066902776344,0.9978225752873656,1.001558242835572,1.146163989727737,1.102994615053952,1.160550126374049,2.049985581772881,1.966061728823189,2.42633016419492,1.173594103164823,1.190059260171807,1.573802740315422,2.241609422454422,2.860088181601307,3.200383476497131,0.8878636742218812,0.7022782093588553,1.063860633574232,0.9195987275966178
CI,KYV,HH,1.015155938168302,1.018087372325697,0.9801512782715966,0.8779135934355485,0.8981345981988894,0.9852456118738508,0.8418772917008974,0.8421089914432264,0.8326527811210834,0.818348064916244,0.8499284194423098,1.088399221365913,1.255696775892792,1.119627884433156,1.249625516564351,1.338356074721643,1.398659460424529,1.246866590523646,1.198027990190728,1.158321253496002,1.023283931185939,0.9881632899692924,1.029484126814347,0.9603607040163952,0.6856576904345433,0.601196350870278,0.5352083661476703,0.5053998948718633,0.4274777088425266,0.4850277976576179,0.4752522138449859,0.5089757688337411,0.5729453319575664,0.8966674894663917
CI,LAF,HH,3.161876327876445,4.08004549168,4.203179211523592,3.544313105208182,1.797756849290644,1.35748978558262,1.543930119221553,1.408230744001956,1.262605540174225,1.413342220760187,1.086535311671941,1.102931424526866,1.229253389096923,1.401726943568236,1.316450839358875,1.435048805486164,1.282893216081332,1.313403258195101,0.9979531175054972,0.7944407409544612,0.9785152402703524,1.699174647834391,1.231045101526779,1.221663077576748,1.205110715001498,1.139705034200645,1.02559160457113,1.295656679855177,1.785162025804369,1.130831925933816,1.420383036598739,0.9836298124681188,1.690879068931118,1.264753038820988
CI,LAT,HH,10.12526942444647,2.510007539351665,1.545817341786231,1.629726244723084,1.822553254241791,1.908345881996998,1.835198609236594,1.643003046982028,1.655670634148513,1.302667616486744,1.430974976327396,1.545598611458601,1.548650168686792,2.285583197383027,2.051490622139878,2.364700632167113,2.55140271136418,2.401156291432803,3.079762192224635,2.931692190168013,3.131306314611928,2.909170757278331,2.724812364964765,3.276155072766553,2.715759074432604,2.426889915824066,2.510350230734773,2.502292119332927,1.769872026218565,1.520200432608542,1.68135386983625,1.551770283191743,1.990695360533106,1.20502852615893
CI,LBW1,HN,1.126625635847613,1.72930333298272,2.326335796201843,1.993384771171496,1.427136596635299,1.342003271659115,1.133455471820843,1.024783214994255,1.014318352393136,1.275184161716666,1.278145526392573,1.223595351520662,1.06618381841997,1.179836638930247,1.125622185113241,1.116924116940283,1.117665789482792,1.088909434382397,0.9155010491404696,0.7945634204561398,0.742105864995842,0.7919442839766581,0.7094990404217235,0.7199006550354836,0.7061969872703534,0.6911657025767961,0.8044461431220044,0.710534254662648,0.683696971142196,0.8570575493844841,0.8481464807723976,0.7664262377165408,0.8185129265408708,0.8794148381782663
CI,LBW2,HN,1.105859974376118,1.91681305773667,2.61576980987883,2.31078150741827,1.618973472510183,1.575101390458873,1.296478892393348,1.187727282924702,1.021661446713748,1.039232030461644,0.956815438289731,0.9984103428144376,0.950519178035429,1.022177898467884,0.8827777631423155,0.7586191820392786,0.7189479866028802,0.5963615236699746,0.5148341190987961,0.5889458690609206,0.8232528796801356,0.8887554692622217,0.8017360429001583,0.6825839027602455,0.9984324360670338,0.8244989387055808,0.9931972743430896,0.9211759968205012,0.8333790434715158,0.9863673107130534,0.9931207851475584,0.9744562611705796,0.4757482015058824,0.910025899070712
